enrollment_id,student_id,course_id,term_id,grade,attendance_rate,last_login,assignment_completion
3011,757,6,2,A,52.73,2025-03-24,72.03
3012,758,6,2,D,54.44,2025-03-31,72.09
3013,758,8,2,D,43.44,2025-03-23,73.88
3014,758,7,2,A,66.43,2025-03-29,53.68
3015,759,2,2,A,73.56,2025-04-03,73.52
3016,759,10,2,A,87.37,2025-04-08,83.77
3017,759,11,2,B,82.21,2025-04-08,81.20
3018,760,2,2,W,73.86,2025-03-19,79.62
3019,760,2,2,B,49.05,2025-04-01,72.85
3020,760,8,2,A,72.20,2025-03-26,47.05
3021,760,1,2,D,52.13,2025-04-03,73.84
3027,762,14,2,B,58.07,2025-03-16,68.30
3028,762,10,2,F,72.93,2025-04-03,43.68
3029,762,7,2,C,76.47,2025-03-22,56.53
3030,762,15,2,W,69.50,2025-03-18,76.61
3031,763,9,2,W,75.89,2025-03-31,49.49
3032,763,7,2,B,58.20,2025-03-25,76.19
3033,763,2,2,W,59.17,2025-03-22,57.03
3034,763,14,2,F,47.02,2025-03-19,75.81
3035,764,2,2,F,58.06,2025-03-19,60.77
3036,764,1,2,A,70.12,2025-03-25,76.39
3037,764,9,2,D,77.27,2025-03-24,43.28
3038,764,4,2,D,56.96,2025-03-27,47.23
3039,765,6,2,F,80.40,2025-04-03,89.87
3040,765,7,2,D,82.47,2025-04-04,72.21
3041,765,8,2,D,77.08,2025-04-12,92.61
3042,766,2,2,D,59.83,2025-03-18,67.92
3043,766,7,2,F,62.12,2025-03-23,58.34
3044,766,6,2,W,70.60,2025-03-28,68.09
3045,766,4,2,A,51.82,2025-04-01,71.98
3046,767,13,2,W,86.30,2025-04-09,83.09
3047,767,7,2,A,73.80,2025-04-07,94.49
3048,767,14,2,W,77.01,2025-04-06,94.98
3049,767,14,2,W,87.52,2025-04-09,70.47
3050,767,3,2,B,86.79,2025-04-08,75.53
3051,768,13,2,C,47.74,2025-03-22,47.89
3052,768,5,2,F,76.46,2025-03-30,79.42
3053,768,1,2,F,56.15,2025-03-19,47.91
3054,768,2,2,C,77.22,2025-03-29,46.46
3055,769,9,2,C,67.96,2025-03-25,51.06
3056,769,13,2,A,50.39,2025-04-01,57.11
3057,769,13,2,W,74.82,2025-03-18,58.20
3058,769,14,2,C,79.40,2025-03-26,59.81
3059,769,14,2,C,67.05,2025-03-18,47.41
3060,770,6,2,D,41.35,2025-03-30,50.94
3061,770,9,2,A,70.93,2025-03-27,63.29
3062,770,8,2,W,48.18,2025-03-15,73.65
3063,771,12,2,B,48.47,2025-03-24,72.80
3064,771,15,2,A,40.06,2025-04-02,66.83
3065,771,4,2,D,54.43,2025-03-23,40.80
3066,772,11,2,C,67.18,2025-03-28,56.88
3067,772,14,2,A,75.66,2025-03-23,62.49
3068,772,8,2,F,71.56,2025-03-21,49.31
3069,772,6,2,A,58.37,2025-04-02,56.58
3070,772,13,2,F,64.59,2025-03-21,42.66
3071,773,2,2,A,59.49,2025-03-19,69.69
3072,773,4,2,W,45.94,2025-03-31,61.71
3073,773,4,2,D,45.53,2025-04-03,56.66
3074,773,3,2,A,51.41,2025-03-29,58.04
3075,773,8,2,F,46.79,2025-03-31,60.66
3076,774,1,2,C,41.15,2025-03-17,49.65
3077,774,11,2,F,44.42,2025-03-21,71.82
3078,774,1,2,W,51.58,2025-03-24,74.88
3079,775,8,2,F,72.57,2025-04-07,74.11
3080,775,6,2,W,77.35,2025-04-05,83.24
3081,775,12,2,A,91.22,2025-04-11,74.03
3082,775,8,2,D,72.12,2025-04-09,94.11
3083,775,8,2,B,75.34,2025-04-11,77.07
3088,777,1,2,F,74.37,2025-04-04,81.08
3089,777,2,2,F,92.71,2025-04-03,81.90
3090,777,9,2,F,83.04,2025-04-08,71.89
3091,778,6,2,W,77.88,2025-04-01,73.55
3092,778,1,2,B,57.83,2025-03-27,68.01
3093,778,12,2,A,42.74,2025-03-31,50.69
3094,778,8,2,F,69.28,2025-03-16,64.27
3095,778,12,2,D,64.20,2025-03-29,78.34
3096,779,10,2,D,74.19,2025-04-04,75.12
3097,779,11,2,C,75.96,2025-04-05,71.57
3098,779,3,2,D,86.92,2025-04-03,87.69
3099,779,5,2,A,77.30,2025-04-03,80.47
3100,780,12,2,D,67.25,2025-03-21,42.87
3101,780,7,2,B,66.24,2025-03-21,64.85
3102,780,5,2,A,48.31,2025-03-29,41.43
3103,780,14,2,F,55.98,2025-03-26,59.85
3104,781,8,2,A,74.27,2025-04-05,76.00
3105,781,5,2,A,89.50,2025-04-11,91.13
3106,781,7,2,B,80.14,2025-04-08,78.98
3107,782,6,2,A,80.86,2025-04-03,83.91
3108,782,15,2,B,94.43,2025-04-12,70.19
3109,782,9,2,W,84.64,2025-04-10,75.23
3110,782,9,2,B,76.21,2025-04-12,78.23
3111,783,7,2,C,41.03,2025-03-21,65.26
3112,783,14,2,F,70.67,2025-03-19,78.32
3113,783,9,2,W,45.50,2025-03-15,75.44
3114,784,8,2,F,94.62,2025-04-09,79.12
3115,784,11,2,A,73.25,2025-04-05,78.89
3116,784,4,2,D,81.58,2025-04-09,86.31
3117,784,15,2,F,79.47,2025-04-05,77.19
3118,784,14,2,C,82.07,2025-04-05,81.13
3119,785,15,2,D,82.51,2025-04-10,79.80
3120,785,3,2,W,74.95,2025-04-09,79.86
3121,785,2,2,A,91.99,2025-04-07,92.15
3122,785,6,2,B,87.89,2025-04-09,73.56
3123,786,14,2,F,76.88,2025-04-08,87.07
3124,786,9,2,F,82.39,2025-04-06,76.65
3125,786,9,2,A,78.58,2025-04-10,75.74
3131,788,12,2,W,73.16,2025-03-30,66.74
3132,788,14,2,W,41.10,2025-04-01,69.88
3133,788,6,2,W,62.16,2025-03-18,75.44
3134,788,15,2,W,76.50,2025-03-30,50.56
3135,788,1,2,D,69.84,2025-03-28,54.96
3136,789,5,2,W,82.32,2025-04-12,80.25
3137,789,12,2,B,73.02,2025-04-05,88.86
3138,789,8,2,B,80.45,2025-04-04,81.49
3139,790,7,2,D,57.32,2025-03-16,70.50
3140,790,12,2,F,50.08,2025-03-23,52.99
3141,790,14,2,W,40.64,2025-03-21,57.74
3142,790,9,2,A,79.09,2025-03-23,74.65
3143,790,14,2,W,71.54,2025-03-22,72.43
3144,791,2,2,D,71.00,2025-03-18,50.17
3145,791,8,2,A,47.49,2025-03-20,51.66
3146,791,12,2,W,55.30,2025-03-20,59.34
3147,791,12,2,D,55.70,2025-03-31,73.75
3148,792,1,2,D,63.13,2025-03-29,53.62
3149,792,7,2,F,42.84,2025-04-02,55.56
3150,792,14,2,B,73.00,2025-04-01,71.17
3151,793,1,2,W,88.98,2025-04-07,79.91
3152,793,5,2,D,85.78,2025-04-04,83.51
3153,793,15,2,A,93.14,2025-04-06,89.67
3154,793,13,2,D,84.73,2025-04-09,81.74
3155,794,8,2,A,49.63,2025-03-22,48.18
3156,794,8,2,F,50.55,2025-03-26,46.15
3157,794,5,2,D,72.30,2025-03-26,49.21
3158,794,9,2,W,40.69,2025-03-26,46.41
3159,794,14,2,A,43.55,2025-03-25,45.69
3160,795,5,2,F,53.98,2025-03-28,73.63
3161,795,9,2,F,65.24,2025-03-28,54.84
3162,795,14,2,F,77.59,2025-03-28,74.84
3163,795,11,2,D,65.88,2025-03-29,50.43
3164,796,3,2,F,71.22,2025-04-07,78.91
3165,796,4,2,F,89.85,2025-04-04,79.59
3166,796,7,2,D,78.10,2025-04-10,84.70
3167,796,9,2,B,74.66,2025-04-11,84.49
3168,797,12,2,B,78.94,2025-04-07,89.91
3169,797,8,2,D,88.81,2025-04-05,90.76
3170,797,13,2,W,89.48,2025-04-10,86.72
3171,798,11,2,D,78.99,2025-03-27,65.53
3172,798,5,2,D,73.27,2025-03-20,47.28
3173,798,15,2,F,70.34,2025-03-25,59.35
3174,798,4,2,F,51.04,2025-04-01,54.47
3175,798,10,2,D,70.74,2025-03-30,79.84
3176,799,10,2,B,63.44,2025-03-30,60.65
3177,799,4,2,C,70.82,2025-04-02,52.71
3178,799,7,2,D,44.63,2025-03-28,45.65
3179,800,10,2,D,68.59,2025-03-26,70.79
3180,800,10,2,B,72.82,2025-03-23,66.42
3181,800,4,2,D,66.04,2025-03-27,52.57
3182,801,3,2,F,72.12,2025-04-10,82.41
3183,801,1,2,C,92.58,2025-04-07,93.54
3184,801,6,2,A,77.39,2025-04-06,94.00
3185,801,5,2,F,75.42,2025-04-06,87.04
3186,802,13,2,F,93.37,2025-04-06,70.65
3187,802,3,2,F,76.88,2025-04-08,76.95
3188,802,4,2,F,72.03,2025-04-05,76.97
3189,802,10,2,A,89.88,2025-04-12,86.42
3190,802,4,2,C,71.55,2025-04-09,83.65
3200,805,15,2,B,74.86,2025-03-22,45.09
3201,805,13,2,C,44.44,2025-03-23,57.79
3202,805,15,2,W,48.36,2025-04-01,66.92
3203,805,11,2,B,42.71,2025-03-17,79.79
3204,805,9,2,F,50.06,2025-03-19,42.39
3205,806,6,2,C,85.58,2025-04-11,76.12
3206,806,2,2,W,86.27,2025-04-05,92.98
3207,806,7,2,A,90.67,2025-04-07,79.16
3208,807,1,2,W,91.42,2025-04-07,93.34
3209,807,4,2,C,83.10,2025-04-06,92.75
3210,807,7,2,A,93.75,2025-04-03,70.09
3211,808,11,2,A,50.03,2025-03-16,63.07
3212,808,7,2,D,66.36,2025-04-03,71.13
3213,808,13,2,B,53.60,2025-03-24,71.94
3214,809,2,2,W,76.86,2025-04-04,82.85
3215,809,12,2,F,73.10,2025-04-11,76.78
3216,809,10,2,A,92.67,2025-04-04,75.35
3217,809,2,2,A,74.56,2025-04-08,90.10
3218,809,2,2,B,76.25,2025-04-05,78.42
3219,810,14,2,W,74.93,2025-03-30,70.06
3220,810,8,2,B,46.78,2025-03-24,65.29
3221,810,14,2,F,53.30,2025-03-26,74.79
3222,810,8,2,W,42.60,2025-03-16,57.11
3223,811,5,2,A,75.80,2025-03-28,77.54
3224,811,14,2,F,78.76,2025-03-29,65.74
3225,811,4,2,A,45.83,2025-03-15,71.55
3226,811,2,2,W,47.09,2025-04-01,77.35
3227,811,2,2,W,49.29,2025-03-15,48.79
3228,812,8,2,C,90.31,2025-04-06,94.92
3229,812,11,2,A,89.96,2025-04-09,71.39
3230,812,6,2,F,76.50,2025-04-09,83.57
3231,812,12,2,W,84.01,2025-04-12,71.36
3232,813,10,2,C,81.93,2025-04-04,89.16
3233,813,5,2,C,77.65,2025-04-12,81.69
3234,813,1,2,W,72.45,2025-04-07,73.15
3235,814,1,2,F,75.18,2025-04-05,82.25
3236,814,12,2,C,80.93,2025-04-07,72.48
3237,814,10,2,F,72.42,2025-04-04,76.44
3238,815,7,2,A,72.43,2025-03-17,67.88
3239,815,13,2,F,64.29,2025-04-02,70.24
3240,815,11,2,D,70.72,2025-03-21,52.85
3241,815,5,2,W,75.00,2025-03-21,50.94
3242,815,4,2,B,60.10,2025-03-31,79.79
3243,816,3,2,C,72.63,2025-04-07,79.69
3244,816,10,2,W,74.88,2025-04-07,87.37
3245,816,12,2,W,84.17,2025-04-03,74.81
3251,818,2,2,A,56.53,2025-03-21,54.30
3252,818,7,2,C,43.37,2025-03-15,57.71
3253,818,15,2,F,72.72,2025-03-27,45.32
3254,818,4,2,A,46.22,2025-03-15,79.17
3255,819,9,2,B,56.94,2025-04-01,63.70
3256,819,7,2,C,50.80,2025-03-30,52.76
3257,819,5,2,B,65.27,2025-03-20,59.51
3258,819,7,2,B,56.31,2025-03-28,51.52
3259,819,6,2,B,77.87,2025-03-22,76.33
3260,820,14,2,B,51.73,2025-04-01,78.65
3261,820,15,2,W,63.03,2025-03-25,75.18
3262,820,7,2,F,54.17,2025-03-19,49.04
3263,821,15,2,A,85.26,2025-04-03,75.37
3264,821,9,2,D,86.67,2025-04-06,89.06
3265,821,7,2,W,89.07,2025-04-09,84.41
3266,821,6,2,F,93.54,2025-04-06,85.06
3267,821,12,2,A,73.02,2025-04-06,78.38
3268,822,13,2,B,76.86,2025-03-19,41.03
3269,822,12,2,D,43.58,2025-03-21,57.15
3270,822,5,2,C,62.10,2025-04-03,51.69
3271,822,12,2,D,63.02,2025-03-27,56.03
3272,822,3,2,B,47.82,2025-03-26,51.40
3273,823,9,2,W,84.62,2025-04-11,88.39
3274,823,10,2,A,70.97,2025-04-09,92.04
3275,823,2,2,F,86.10,2025-04-08,78.34
3276,823,9,2,W,86.15,2025-04-07,76.44
3277,824,12,2,B,73.69,2025-04-09,85.54
3278,824,3,2,F,91.92,2025-04-03,70.52
3279,824,5,2,F,94.92,2025-04-07,79.75
3280,824,7,2,C,91.17,2025-04-03,73.14
3281,824,14,2,F,92.17,2025-04-09,94.13
3282,825,5,2,B,92.12,2025-04-05,92.86
3283,825,10,2,D,78.94,2025-04-10,80.62
3284,825,5,2,W,94.33,2025-04-08,84.61
3285,825,15,2,B,72.27,2025-04-12,76.65
3286,826,14,2,B,49.63,2025-03-20,72.19
3287,826,12,2,C,68.96,2025-04-02,51.66
3288,826,1,2,W,75.53,2025-03-20,54.29
3289,826,12,2,A,50.22,2025-03-25,72.03
3290,826,15,2,B,69.76,2025-04-03,44.17
3291,827,10,2,D,44.90,2025-03-15,78.61
3292,827,13,2,A,47.19,2025-03-28,73.61
3293,827,5,2,C,44.99,2025-04-01,54.64
3294,827,8,2,F,66.91,2025-03-17,43.10
3295,827,11,2,W,73.10,2025-03-23,73.78
3296,828,14,2,W,44.01,2025-03-23,44.20
3297,828,8,2,D,66.59,2025-04-03,51.35
3298,828,8,2,D,60.12,2025-03-18,61.10
3299,829,11,2,W,76.97,2025-04-04,88.91
3300,829,3,2,C,84.33,2025-04-07,92.03
3301,829,2,2,F,85.53,2025-04-10,83.37
3302,829,2,2,A,70.79,2025-04-08,70.51
3303,829,5,2,D,85.45,2025-04-11,88.45
3304,830,5,2,W,79.40,2025-04-05,84.05
3305,830,3,2,C,80.88,2025-04-09,77.04
3306,830,8,2,W,82.74,2025-04-09,91.19
3307,830,2,2,C,79.14,2025-04-07,94.94
3308,830,4,2,W,73.60,2025-04-09,76.16
3309,831,8,2,W,65.81,2025-03-29,62.83
3310,831,9,2,B,70.28,2025-03-24,75.63
3311,831,8,2,B,55.13,2025-03-24,69.89
3312,831,12,2,A,63.14,2025-04-03,78.53
3313,831,14,2,F,52.60,2025-04-01,77.64
3314,832,10,2,W,74.45,2025-04-03,83.31
3315,832,5,2,A,71.88,2025-04-11,93.54
3316,832,10,2,W,74.24,2025-04-11,73.72
3317,832,12,2,A,79.23,2025-04-06,81.83
3318,833,8,2,W,90.63,2025-04-06,80.68
3319,833,6,2,B,84.76,2025-04-04,87.80
3320,833,2,2,C,79.58,2025-04-12,76.32
3321,833,2,2,A,89.40,2025-04-09,92.81
3322,833,3,2,F,91.67,2025-04-07,90.14
3323,834,3,2,C,75.40,2025-03-21,56.51
3324,834,14,2,D,59.81,2025-03-25,44.99
3325,834,11,2,C,46.02,2025-04-03,70.94
3326,834,3,2,C,76.09,2025-03-28,72.22
3327,835,6,2,A,92.72,2025-04-03,88.02
3328,835,9,2,D,78.71,2025-04-05,82.37
3329,835,8,2,C,82.32,2025-04-07,78.73
3330,835,12,2,A,75.29,2025-04-10,72.75
3331,835,4,2,B,88.10,2025-04-05,89.73
3332,836,14,2,F,56.53,2025-03-31,53.01
3333,836,6,2,W,70.15,2025-04-01,64.36
3334,836,3,2,A,67.93,2025-03-29,78.37
3335,837,9,2,A,78.96,2025-04-07,79.52
3336,837,15,2,F,75.43,2025-04-05,90.02
3337,837,14,2,D,77.61,2025-04-09,72.47
3338,837,8,2,F,93.41,2025-04-11,94.76
3339,838,6,2,C,71.71,2025-03-22,46.74
3340,838,11,2,D,55.62,2025-03-28,78.14
3341,838,3,2,F,75.48,2025-03-17,55.41
3342,838,8,2,W,47.51,2025-03-16,72.33
3343,839,3,2,C,79.44,2025-03-27,72.33
3344,839,3,2,C,56.35,2025-04-01,74.59
3345,839,1,2,D,65.97,2025-03-22,68.45
3346,840,4,2,W,46.57,2025-03-22,66.55
3347,840,11,2,C,69.03,2025-03-31,62.73
3348,840,9,2,B,72.60,2025-03-24,62.57
3349,841,12,2,D,62.03,2025-03-20,59.46
3350,841,6,2,B,71.94,2025-03-16,47.91
3351,841,13,2,F,65.96,2025-03-26,60.36
3352,841,6,2,C,55.66,2025-03-30,41.90
3353,842,7,2,D,94.42,2025-04-09,78.10
3354,842,6,2,B,76.60,2025-04-04,70.18
3355,842,1,2,F,85.25,2025-04-10,76.78
3356,843,13,2,W,45.23,2025-04-02,44.60
3357,843,11,2,W,52.61,2025-03-21,66.08
3358,843,4,2,W,71.53,2025-03-16,56.23
3359,843,10,2,B,57.37,2025-03-15,52.82
3360,844,3,2,C,71.36,2025-04-12,71.25
3361,844,7,2,D,77.15,2025-04-08,86.56
3362,844,5,2,W,70.60,2025-04-11,87.72
3363,844,5,2,B,76.11,2025-04-03,75.33
3364,845,7,2,F,41.07,2025-03-28,69.48
3365,845,6,2,D,68.78,2025-03-25,68.54
3366,845,8,2,B,51.58,2025-03-31,60.87
3367,846,3,2,B,87.25,2025-04-10,82.52
3368,846,1,2,C,86.10,2025-04-04,74.51
3369,846,6,2,A,86.33,2025-04-08,76.28
3370,846,6,2,C,81.58,2025-04-10,93.22
3376,848,1,2,F,82.23,2025-04-07,87.81
3377,848,10,2,W,88.09,2025-04-10,82.79
3378,848,2,2,C,81.02,2025-04-07,70.23
3379,849,13,2,W,71.81,2025-04-07,74.73
3380,849,6,2,C,88.61,2025-04-11,91.84
3381,849,8,2,W,71.78,2025-04-08,71.67
3382,850,5,2,F,94.35,2025-04-10,76.34
3383,850,10,2,D,94.99,2025-04-03,75.04
3384,850,11,2,A,77.45,2025-04-06,81.77
3385,850,2,2,A,82.86,2025-04-06,93.49
3386,850,7,2,B,78.72,2025-04-09,70.52
3387,851,7,2,A,54.74,2025-03-18,66.77
3388,851,7,2,B,62.42,2025-03-23,77.42
3389,851,14,2,C,49.25,2025-03-28,47.20
3390,851,10,2,W,64.92,2025-03-22,58.18
3400,854,6,2,A,92.58,2025-04-07,87.97
3401,854,1,2,D,82.80,2025-04-03,78.33
3402,854,7,2,W,88.52,2025-04-04,78.01
3403,855,8,2,B,80.89,2025-04-09,73.96
3404,855,7,2,F,71.12,2025-04-09,89.48
3405,855,1,2,A,78.54,2025-04-04,72.63
3406,855,5,2,W,86.75,2025-04-06,73.55
3407,855,7,2,B,81.59,2025-04-11,78.53
3408,856,11,2,F,85.57,2025-04-09,91.45
3409,856,3,2,D,89.73,2025-04-04,78.74
3410,856,2,2,A,73.36,2025-04-03,75.91
3411,856,9,2,F,86.27,2025-04-05,85.96
3412,857,6,2,C,88.47,2025-04-05,80.83
3413,857,7,2,C,89.70,2025-04-12,87.58
3414,857,2,2,W,77.35,2025-04-12,78.47
3415,857,10,2,F,85.78,2025-04-05,94.53
3416,858,2,2,W,41.68,2025-03-15,64.08
3417,858,4,2,B,73.38,2025-03-25,62.85
3418,858,9,2,B,76.55,2025-04-02,56.97
3419,858,2,2,B,55.57,2025-03-15,42.54
3420,858,13,2,D,68.86,2025-04-02,79.63
3421,859,3,2,F,72.83,2025-04-08,84.43
3422,859,8,2,C,77.27,2025-04-04,77.61
3423,859,6,2,F,81.79,2025-04-11,92.67
3424,859,3,2,B,84.74,2025-04-09,90.24
3425,859,14,2,W,77.32,2025-04-03,72.26
3426,860,12,2,C,74.93,2025-03-18,60.90
3427,860,12,2,D,75.13,2025-03-27,48.31
3428,860,7,2,D,72.46,2025-03-23,79.11
3429,860,6,2,A,47.20,2025-03-31,70.09
3430,860,2,2,W,51.19,2025-03-23,62.66
3431,861,3,2,F,68.43,2025-03-16,71.45
3432,861,11,2,B,64.62,2025-03-18,72.83
3433,861,4,2,W,74.12,2025-03-17,44.39
3434,861,6,2,D,71.63,2025-03-20,69.90
3435,861,1,2,B,66.23,2025-03-25,61.34
3436,862,6,2,F,74.35,2025-04-08,88.90
3437,862,11,2,F,84.69,2025-04-04,86.89
3438,862,13,2,B,92.94,2025-04-12,73.25
3439,863,6,2,C,81.03,2025-04-08,79.87
3440,863,10,2,B,77.25,2025-04-04,80.79
3441,863,13,2,F,87.60,2025-04-10,79.69
3442,864,7,2,B,76.65,2025-04-10,85.23
3443,864,4,2,B,90.76,2025-04-05,81.36
3444,864,7,2,C,87.42,2025-04-09,90.85
3445,865,12,2,C,76.60,2025-04-06,74.93
3446,865,11,2,A,84.60,2025-04-06,83.30
3447,865,2,2,B,85.63,2025-04-09,85.21
3448,865,8,2,B,84.47,2025-04-08,79.56
3449,865,8,2,F,81.34,2025-04-05,89.14
3450,866,4,2,W,62.50,2025-03-16,45.49
3451,866,6,2,D,60.71,2025-03-27,78.67
3452,866,12,2,F,65.54,2025-03-19,75.39
3453,867,15,2,F,71.05,2025-04-07,74.15
3454,867,15,2,B,94.68,2025-04-11,91.56
3455,867,8,2,W,84.82,2025-04-12,85.85
3456,868,5,2,C,45.71,2025-03-22,74.44
3457,868,14,2,F,61.13,2025-03-25,55.77
3458,868,4,2,B,58.70,2025-03-23,62.57
3459,868,8,2,B,64.45,2025-03-17,46.29
3460,868,4,2,B,61.07,2025-03-25,46.83
3461,869,11,2,F,75.83,2025-04-03,80.13
3462,869,4,2,B,88.63,2025-04-10,89.45
3463,869,3,2,A,94.94,2025-04-11,81.70
3464,870,12,2,C,44.01,2025-03-21,45.51
3465,870,1,2,F,45.13,2025-03-18,64.47
3466,870,6,2,B,63.80,2025-03-17,60.48
3467,870,5,2,C,64.23,2025-03-16,71.70
3468,871,15,2,W,60.55,2025-03-31,40.18
3469,871,4,2,A,53.59,2025-03-25,43.07
3470,871,10,2,D,74.92,2025-03-17,63.50
3471,871,5,2,D,73.32,2025-03-20,45.56
3472,871,7,2,A,77.39,2025-03-21,57.99
3473,872,15,2,B,78.83,2025-04-11,81.56
3474,872,13,2,B,86.44,2025-04-08,89.08
3475,872,2,2,A,80.87,2025-04-05,83.79
3476,873,2,2,F,57.22,2025-04-01,47.75
3477,873,1,2,W,41.30,2025-03-18,46.18
3478,873,15,2,D,42.19,2025-03-28,57.84
3479,873,5,2,D,44.49,2025-04-03,43.32
3480,873,12,2,C,65.76,2025-03-25,47.39
3481,874,12,2,F,71.29,2025-03-26,75.46
3482,874,3,2,A,75.11,2025-03-15,67.08
3483,874,15,2,B,57.01,2025-03-30,48.15
3484,874,10,2,A,68.74,2025-03-18,62.49
3485,874,11,2,F,62.34,2025-03-21,47.42
3486,875,10,2,A,53.99,2025-03-20,57.85
3487,875,9,2,F,69.24,2025-03-27,47.81
3488,875,12,2,F,49.18,2025-03-31,44.77
3489,876,6,2,F,87.06,2025-04-05,70.12
3490,876,5,2,D,88.24,2025-04-09,88.52
3491,876,14,2,F,84.19,2025-04-09,87.61
3492,877,8,2,B,92.93,2025-04-05,77.32
3493,877,9,2,A,88.37,2025-04-06,74.98
3494,877,3,2,D,90.85,2025-04-06,80.73
3495,877,6,2,W,78.12,2025-04-12,88.62
3496,878,8,2,D,74.74,2025-04-04,85.94
3497,878,10,2,D,75.87,2025-04-07,70.63
3498,878,8,2,C,92.50,2025-04-04,73.29
3499,879,7,2,W,76.67,2025-03-29,72.49
3500,879,11,2,B,52.29,2025-03-20,75.52
3501,879,10,2,B,65.13,2025-03-23,41.18
3502,879,6,2,D,61.38,2025-03-31,71.47
3503,879,10,2,A,45.98,2025-03-28,56.32
3504,880,5,2,A,83.67,2025-04-12,85.11
3505,880,6,2,C,80.68,2025-04-11,87.48
3506,880,4,2,F,71.43,2025-04-12,70.14
3507,880,9,2,C,72.86,2025-04-12,70.13
3508,880,5,2,W,80.19,2025-04-11,76.05
3509,881,3,2,W,82.20,2025-04-04,89.00
3510,881,6,2,B,87.15,2025-04-08,80.77
3511,881,13,2,F,72.58,2025-04-09,91.80
3512,881,13,2,F,75.57,2025-04-08,77.61
3513,882,10,2,B,88.01,2025-04-07,84.37
3514,882,7,2,A,71.64,2025-04-04,78.54
3515,882,6,2,B,85.35,2025-04-06,81.93
3516,882,3,2,F,86.64,2025-04-09,72.78
3517,882,7,2,C,87.57,2025-04-08,84.02
3518,883,1,2,D,74.87,2025-04-04,74.96
3519,883,2,2,B,91.35,2025-04-11,78.57
3520,883,6,2,F,74.60,2025-04-10,79.55
3521,883,11,2,B,74.31,2025-04-08,79.62
3522,883,10,2,W,90.40,2025-04-03,86.02
3523,884,12,2,D,73.23,2025-04-03,52.78
3524,884,15,2,W,67.53,2025-03-22,41.12
3525,884,12,2,A,45.38,2025-03-25,48.01
3526,884,4,2,D,58.92,2025-03-15,75.88
3527,885,13,2,W,84.26,2025-04-05,85.98
3528,885,13,2,D,94.46,2025-04-07,88.67
3529,885,12,2,D,86.33,2025-04-03,75.82
3530,886,13,2,D,83.70,2025-04-12,76.17
3531,886,12,2,D,90.81,2025-04-06,86.52
3532,886,12,2,B,86.75,2025-04-12,86.65
3533,886,13,2,C,92.80,2025-04-11,76.90
3534,886,10,2,C,88.16,2025-04-03,88.78
3535,887,2,2,W,63.91,2025-03-25,50.23
3536,887,13,2,F,69.09,2025-03-28,48.34
3537,887,9,2,A,43.13,2025-03-15,41.42
3538,887,6,2,D,47.14,2025-03-26,53.04
3539,887,3,2,A,45.88,2025-04-01,64.35
3540,888,15,2,W,67.37,2025-03-16,73.39
3541,888,5,2,W,52.98,2025-03-18,47.63
3542,888,8,2,B,55.44,2025-03-29,60.91
3543,888,10,2,F,62.13,2025-03-15,68.22
3544,889,14,2,F,51.37,2025-03-19,79.23
3545,889,5,2,D,73.77,2025-04-03,69.36
3546,889,2,2,B,65.66,2025-03-15,76.49
3547,889,2,2,W,70.33,2025-03-21,60.05
3548,889,3,2,W,73.62,2025-03-24,65.33
3549,890,13,2,B,66.55,2025-03-30,56.88
3550,890,3,2,C,77.95,2025-03-30,68.32
3551,890,7,2,B,44.04,2025-03-18,63.96
3552,891,4,2,C,53.41,2025-03-25,50.93
3553,891,11,2,C,68.12,2025-03-16,48.04
3554,891,5,2,F,46.34,2025-04-01,77.59
3555,891,2,2,F,40.85,2025-03-31,69.86
3556,891,8,2,B,77.67,2025-04-03,53.46
3557,892,15,2,F,40.18,2025-04-02,67.58
3558,892,12,2,B,73.08,2025-03-16,71.61
3559,892,13,2,F,46.92,2025-03-19,75.31
3560,892,2,2,W,66.47,2025-04-03,72.35
3561,892,10,2,C,46.02,2025-03-29,68.98
3562,893,4,2,D,71.39,2025-03-27,42.08
3563,893,8,2,D,58.08,2025-04-02,67.08
3564,893,10,2,W,41.42,2025-03-26,64.00
3565,893,6,2,C,70.29,2025-03-17,64.61
3566,893,4,2,B,51.12,2025-04-03,44.26
3567,894,5,2,C,72.04,2025-03-28,55.41
3568,894,14,2,D,53.69,2025-03-27,58.47
3569,894,11,2,B,74.67,2025-03-24,41.03
3574,896,10,2,W,77.56,2025-03-26,53.20
3575,896,3,2,A,69.97,2025-03-23,53.86
3576,896,12,2,D,76.53,2025-03-23,60.14
3577,896,6,2,B,57.68,2025-04-02,46.68
3578,896,14,2,F,62.34,2025-03-17,55.69
3579,897,4,2,F,92.18,2025-04-08,85.59
3580,897,14,2,B,71.43,2025-04-07,87.02
3581,897,13,2,C,81.24,2025-04-04,76.07
3582,898,9,2,F,79.83,2025-03-22,54.47
3583,898,9,2,B,51.00,2025-03-30,54.70
3584,898,8,2,W,66.34,2025-03-20,51.80
3585,898,12,2,B,61.28,2025-03-22,75.77
3586,898,10,2,W,71.16,2025-03-23,46.05
3587,899,11,2,A,60.45,2025-03-31,53.06
3588,899,5,2,D,75.25,2025-03-29,62.74
3589,899,14,2,D,56.45,2025-03-31,40.66
3590,899,8,2,D,52.69,2025-03-23,69.42
3591,900,14,2,A,68.62,2025-04-03,63.63
3592,900,5,2,F,49.50,2025-03-21,40.56
